Command line: train.py --algorithm qrd3qn --world 5 --stage 1 --episodes 20000 --seed 5413 --gamma 0.95 --lr 0.000125 --model_path checkpoints/qrd3qn_w51_final_93_25.pt
================================================================================
Training started at 20260115-003531
Algorithm: QRD3QN
Environment: SuperMarioBros-5-1-v0
Random Seed: 5413
Resuming from checkpoint: checkpoints/qrd3qn_w51_final_93_25.pt
Total episodes: 20000
Batch size: 64, Learning rate: 0.000125
Memory size: 200000, Target update freq: 500
Quantiles: 51, Kappa: 1.0
Config: Gamma 0.95->0.95, Epsilon 1.0->0.015
================================================================================
Ep    1 |OrigR: 123.0 ShpR: 368.3 |X:  184.0( 184.0) AvgX100: 184.0 |AvgR: 368.3( 368.3)  0 |Ls: 0.0000 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (0/100) 0
Ep 12388 |OrigR:2498.0 ShpR:5333.3 |X: 2607.0(3177.0) AvgX100:1553.9 |AvgR:3187.2(3348.1)181 |Ls: 0.1463 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 172
Ep 12389 |OrigR: 633.0 ShpR:1436.8 |X:  702.0(3177.0) AvgX100:1542.4 |AvgR:3163.6(3348.1)182 |Ls: 0.1358 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 172
Ep 12390 |OrigR:2175.0 ShpR:4661.5 |X: 2272.0(3177.0) AvgX100:1558.1 |AvgR:3195.7(3348.1)183 |Ls: 0.1482 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 172
Ep 12391 |OrigR:1275.0 ShpR:2780.0 |X: 1355.0(3177.0) AvgX100:1563.6 |AvgR:3207.0(3348.1)184 |Ls: 0.1522 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 172
Ep 12392 |OrigR:2691.0 ShpR:5741.1 |X: 2801.0(3177.0) AvgX100:1572.1 |AvgR:3224.5(3348.1)185 |Ls: 0.1373 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 172
Ep 12393 |OrigR:1820.0 ShpR:3918.0 |X: 1909.0(3177.0) AvgX100:1572.7 |AvgR:3225.7(3348.1)186 |Ls: 0.1351 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 172
Ep 12394 |OrigR:2513.0 ShpR:5364.8 |X: 2614.0(3177.0) AvgX100:1590.5 |AvgR:3262.3(3348.1)187 |Ls: 0.1333 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 172
Ep 12395 |OrigR:1637.0 ShpR:3538.7 |X: 1724.0(3177.0) AvgX100:1576.0 |AvgR:3230.7(3348.1)188 |Ls: 0.1347 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12396 |OrigR:1758.0 ShpR:3785.8 |X: 1847.0(3177.0) AvgX100:1586.2 |AvgR:3251.8(3348.1)189 |Ls: 0.1325 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12397 |OrigR:2506.0 ShpR:5350.6 |X: 2606.0(3177.0) AvgX100:1593.8 |AvgR:3267.5(3348.1)190 |Ls: 0.1341 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12398 |OrigR:2180.0 ShpR:4673.5 |X: 2277.0(3177.0) AvgX100:1608.5 |AvgR:3297.6(3348.1)191 |Ls: 0.1350 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12399 |OrigR:2516.0 ShpR:5373.6 |X: 2619.0(3177.0) AvgX100:1613.2 |AvgR:3307.3(3348.1)192 |Ls: 0.1422 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12400 |OrigR: 141.0 ShpR: 408.6 |X:  202.0(3177.0) AvgX100:1592.4 |AvgR:3264.7(3348.1)193 |Ls: 0.1081 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12401 |OrigR:2506.0 ShpR:5352.6 |X: 2608.0(3177.0) AvgX100:1615.4 |AvgR:3311.9(3348.1)194 |Ls: 0.1407 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12402 |OrigR:1902.0 ShpR:4091.2 |X: 1994.0(3177.0) AvgX100:1632.2 |AvgR:3346.4(3348.1)195 |Ls: 0.1276 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12403 |OrigR: 733.0 ShpR:1640.8 |X:  808.0(3177.0) AvgX100:1632.1 |AvgR:3346.1(3348.1)196 |Ls: 0.1374 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12404 |OrigR:1102.0 ShpR:2413.7 |X: 1183.0(3177.0) AvgX100:1625.5 |AvgR:3332.7(3348.1)197 |Ls: 0.1351 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12405 |OrigR: 635.0 ShpR:1436.5 |X:  705.0(3177.0) AvgX100:1606.3 |AvgR:3293.2(3348.1)198 |Ls: 0.1538 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12406 |OrigR: 741.0 ShpR:1661.1 |X:  812.0(3177.0) AvgX100:1600.9 |AvgR:3282.1(3348.1)199 |Ls: 0.1463 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12407 |OrigR: 734.0 ShpR:1643.4 |X:  808.0(3177.0) AvgX100:1580.8 |AvgR:3240.8(3348.1)200 |Ls: 0.1305 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12408 |OrigR: 212.0 ShpR: 555.2 |X:  273.0(3177.0) AvgX100:1575.2 |AvgR:3229.3(3348.1)201 |Ls: 0.2320 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12409 |OrigR: 633.0 ShpR:1437.3 |X:  702.0(3177.0) AvgX100:1562.3 |AvgR:3202.9(3348.1)202 |Ls: 0.1380 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12410 |OrigR:2505.0 ShpR:5351.0 |X: 2610.0(3177.0) AvgX100:1563.6 |AvgR:3206.8(3348.1)203 |Ls: 0.1303 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12411 |OrigR: 762.0 ShpR:1708.7 |X:  834.0(3177.0) AvgX100:1545.9 |AvgR:3170.4(3348.1)204 |Ls: 0.1383 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12412 |OrigR:2500.0 ShpR:5334.0 |X: 2613.0(3177.0) AvgX100:1552.1 |AvgR:3183.0(3348.1)205 |Ls: 0.1519 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12413 |OrigR:2500.0 ShpR:5336.5 |X: 2607.0(3177.0) AvgX100:1570.0 |AvgR:3219.6(3348.1)206 |Ls: 0.1433 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12414 |OrigR:1277.0 ShpR:2784.2 |X: 1362.0(3177.0) AvgX100:1567.0 |AvgR:3213.7(3348.1)207 |Ls: 0.1516 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (3/100) 172
Ep 12415 |OrigR:2689.0 ShpR:5736.4 |X: 2795.0(3177.0) AvgX100:1563.2 |AvgR:3204.1(3348.1)208 |Ls: 0.1492 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (2/100) 172
Ep 12416 |OrigR: 739.0 ShpR:1654.4 |X:  808.0(3177.0) AvgX100:1563.2 |AvgR:3204.1(3348.1)209 |Ls: 0.1653 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (2/100) 172
Ep 12417 |OrigR:1752.0 ShpR:3771.7 |X: 1845.0(3177.0) AvgX100:1573.3 |AvgR:3224.7(3348.1)210 |Ls: 0.1428 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (2/100) 172
Ep 12418 |OrigR:3074.0 ShpR:6703.4 |X: 3177.0(3177.0) AvgX100:1586.0 |AvgR:3252.6(3348.1)211 |Ls: 0.1586 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (3/100) 173
Ep 12419 |OrigR:3080.0 ShpR:6718.0 |X: 3177.0(3177.0) AvgX100:1593.1 |AvgR:3269.0(3348.1)212 |Ls: 0.1509 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (4/100) 174
Ep 12420 |OrigR:2760.0 ShpR:5882.5 |X: 2874.0(3177.0) AvgX100:1595.7 |AvgR:3274.3(3348.1)213 |Ls: 0.1345 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 174
Ep 12421 |OrigR:2373.0 ShpR:5071.8 |X: 2473.0(3177.0) AvgX100:1612.1 |AvgR:3308.0(3348.1)214 |Ls: 0.1401 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 174
Ep 12422 |OrigR:1279.0 ShpR:2788.9 |X: 1363.0(3177.0) AvgX100:1617.6 |AvgR:3319.2(3348.1)215 |Ls: 0.1303 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 174
Ep 12423 |OrigR:2767.0 ShpR:5897.7 |X: 2880.0(3177.0) AvgX100:1636.3 |AvgR:3357.5(3357.5)  0 |Ls: 0.1415 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 174
Ep 12424 |OrigR:2753.0 ShpR:5867.3 |X: 2865.0(3177.0) AvgX100:1638.8 |AvgR:3362.7(3362.7)  0 |Ls: 0.1424 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 174
Ep 12425 |OrigR:1109.0 ShpR:2432.9 |X: 1191.0(3177.0) AvgX100:1643.6 |AvgR:3372.4(3372.4)  0 |Ls: 0.1472 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 174
Ep 12426 |OrigR:3075.0 ShpR:6704.5 |X: 3177.0(3177.0) AvgX100:1667.2 |AvgR:3422.7(3422.7)  0 |Ls: 0.1491 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (5/100) 175
Ep 12427 |OrigR:2766.0 ShpR:5897.6 |X: 2873.0(3177.0) AvgX100:1669.8 |AvgR:3429.9(3429.9)  0 |Ls: 0.1383 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12428 |OrigR:1885.0 ShpR:4049.0 |X: 1989.0(3177.0) AvgX100:1670.5 |AvgR:3430.9(3430.9)  0 |Ls: 0.1424 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12429 |OrigR: 731.0 ShpR:1634.6 |X:  809.0(3177.0) AvgX100:1660.1 |AvgR:3409.7(3430.9)  1 |Ls: 0.1464 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12430 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(3177.0) AvgX100:1654.5 |AvgR:3398.1(3430.9)  2 |Ls: 0.1333 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12431 |OrigR:1114.0 ShpR:2444.9 |X: 1192.0(3177.0) AvgX100:1658.1 |AvgR:3405.6(3430.9)  3 |Ls: 0.1327 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12432 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(3177.0) AvgX100:1631.9 |AvgR:3351.8(3430.9)  4 |Ls: 0.1432 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12433 |OrigR:1534.0 ShpR:3322.4 |X: 1620.0(3177.0) AvgX100:1628.7 |AvgR:3345.0(3430.9)  5 |Ls: 0.1579 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12434 |OrigR: 634.0 ShpR:1441.4 |X:  704.0(3177.0) AvgX100:1606.8 |AvgR:3300.2(3430.9)  6 |Ls: 0.1341 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12435 |OrigR:2510.0 ShpR:5359.0 |X: 2617.0(3177.0) AvgX100:1626.0 |AvgR:3339.4(3430.9)  7 |Ls: 0.1349 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12436 |OrigR:2501.0 ShpR:5341.1 |X: 2608.0(3177.0) AvgX100:1645.0 |AvgR:3378.4(3430.9)  8 |Ls: 0.1447 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12437 |OrigR:2500.0 ShpR:5336.5 |X: 2606.0(3177.0) AvgX100:1664.0 |AvgR:3417.4(3430.9)  9 |Ls: 0.1351 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12438 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(3177.0) AvgX100:1659.7 |AvgR:3408.5(3430.9) 10 |Ls: 0.1485 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12439 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(3177.0) AvgX100:1637.6 |AvgR:3363.4(3430.9) 11 |Ls: 0.1655 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12440 |OrigR: 210.0 ShpR: 551.0 |X:  271.0(3177.0) AvgX100:1635.8 |AvgR:3359.7(3430.9) 12 |Ls: 0.1598 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12441 |OrigR: 745.0 ShpR:1669.0 |X:  820.0(3177.0) AvgX100:1615.2 |AvgR:3317.2(3430.9) 13 |Ls: 0.1401 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12442 |OrigR:2796.0 ShpR:5961.1 |X: 2906.0(3177.0) AvgX100:1636.2 |AvgR:3360.3(3430.9) 14 |Ls: 0.1439 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12443 |OrigR:1647.0 ShpR:3558.2 |X: 1737.0(3177.0) AvgX100:1645.5 |AvgR:3379.4(3430.9) 15 |Ls: 0.1528 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12444 |OrigR:1901.0 ShpR:4089.6 |X: 1992.0(3177.0) AvgX100:1657.3 |AvgR:3403.6(3430.9) 16 |Ls: 0.1342 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12445 |OrigR: 863.0 ShpR:1918.3 |X:  936.0(3177.0) AvgX100:1648.1 |AvgR:3384.8(3430.9) 17 |Ls: 0.1230 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12446 |OrigR:2375.0 ShpR:5076.5 |X: 2473.0(3177.0) AvgX100:1664.8 |AvgR:3419.0(3430.9) 18 |Ls: 0.1462 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12447 |OrigR:1899.0 ShpR:4081.9 |X: 1992.0(3177.0) AvgX100:1676.3 |AvgR:3442.7(3442.7)  0 |Ls: 0.1436 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12448 |OrigR:2798.0 ShpR:5955.3 |X: 2915.0(3177.0) AvgX100:1680.8 |AvgR:3451.7(3451.7)  0 |Ls: 0.1462 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12449 |OrigR: 387.0 ShpR: 923.2 |X:  452.0(3177.0) AvgX100:1677.0 |AvgR:3443.8(3451.7)  1 |Ls: 0.1214 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12450 |OrigR:2504.0 ShpR:5347.4 |X: 2606.0(3177.0) AvgX100:1676.9 |AvgR:3443.8(3451.7)  2 |Ls: 0.1409 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12451 |OrigR:1900.0 ShpR:4088.0 |X: 1991.0(3177.0) AvgX100:1686.5 |AvgR:3463.6(3463.6)  0 |Ls: 0.1499 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12452 |OrigR:2508.0 ShpR:5354.3 |X: 2609.0(3177.0) AvgX100:1705.7 |AvgR:3503.1(3503.1)  0 |Ls: 0.1567 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12453 |OrigR: 932.0 ShpR:2060.2 |X: 1011.0(3177.0) AvgX100:1697.3 |AvgR:3485.8(3503.1)  1 |Ls: 0.1249 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 175
Ep 12454 |OrigR: 633.0 ShpR:1436.8 |X:  702.0(3177.0) AvgX100:1672.5 |AvgR:3433.3(3503.1)  2 |Ls: 0.1255 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 175
Ep 12455 |OrigR: 737.0 ShpR:1651.7 |X:  808.0(3177.0) AvgX100:1651.7 |AvgR:3390.7(3503.1)  3 |Ls: 0.1380 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 175
Ep 12456 |OrigR: 761.0 ShpR:1702.1 |X:  833.0(3177.0) AvgX100:1641.6 |AvgR:3370.0(3503.1)  4 |Ls: 0.1526 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 175
Ep 12457 |OrigR:2523.0 ShpR:5385.8 |X: 2626.0(3177.0) AvgX100:1647.9 |AvgR:3382.9(3503.1)  5 |Ls: 0.1256 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 175
Ep 12458 |OrigR: 757.0 ShpR:1697.7 |X:  829.0(3177.0) AvgX100:1654.2 |AvgR:3395.9(3503.1)  6 |Ls: 0.1689 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (4/100) 175
Ep 12459 |OrigR:3069.0 ShpR:6689.4 |X: 3177.0(3177.0) AvgX100:1657.1 |AvgR:3403.7(3503.1)  7 |Ls: 0.1418 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (5/100) 176
Ep 12460 |OrigR:2504.0 ShpR:5344.9 |X: 2606.0(3177.0) AvgX100:1654.3 |AvgR:3397.9(3503.1)  8 |Ls: 0.1367 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 176
Ep 12461 |OrigR: 755.0 ShpR:1693.5 |X:  827.0(3177.0) AvgX100:1642.6 |AvgR:3373.9(3503.1)  9 |Ls: 0.1498 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 176
Ep 12462 |OrigR:2769.0 ShpR:5900.9 |X: 2886.0(3177.0) AvgX100:1651.6 |AvgR:3392.2(3503.1) 10 |Ls: 0.1474 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 176
Ep 12463 |OrigR:2511.0 ShpR:5360.6 |X: 2618.0(3177.0) AvgX100:1665.9 |AvgR:3421.7(3503.1) 11 |Ls: 0.1449 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (5/100) 176
Ep 12464 |OrigR:3075.0 ShpR:6706.0 |X: 3177.0(3177.0) AvgX100:1690.7 |AvgR:3474.4(3503.1) 12 |Ls: 0.1381 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (6/100) 177
Ep 12465 |OrigR:2374.0 ShpR:5075.9 |X: 2473.0(3177.0) AvgX100:1701.8 |AvgR:3497.2(3503.1) 13 |Ls: 0.1583 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12466 |OrigR:1818.0 ShpR:3916.3 |X: 1909.0(3177.0) AvgX100:1712.6 |AvgR:3519.4(3519.4)  0 |Ls: 0.1409 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12467 |OrigR: 136.0 ShpR: 397.6 |X:  197.0(3177.0) AvgX100:1702.7 |AvgR:3499.1(3519.4)  1 |Ls: 0.1301 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12468 |OrigR:1899.0 ShpR:4084.4 |X: 1990.0(3177.0) AvgX100:1715.5 |AvgR:3525.6(3525.6)  0 |Ls: 0.1396 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12469 |OrigR:1902.0 ShpR:4091.7 |X: 1993.0(3177.0) AvgX100:1727.3 |AvgR:3549.8(3549.8)  0 |Ls: 0.1330 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12470 |OrigR: 387.0 ShpR: 923.7 |X:  452.0(3177.0) AvgX100:1706.6 |AvgR:3507.3(3549.8)  1 |Ls: 0.1523 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12471 |OrigR:1901.0 ShpR:4086.1 |X: 1990.0(3177.0) AvgX100:1707.8 |AvgR:3509.8(3549.8)  2 |Ls: 0.1408 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12472 |OrigR:2033.0 ShpR:4365.3 |X: 2131.0(3177.0) AvgX100:1709.7 |AvgR:3513.5(3549.8)  3 |Ls: 0.1339 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12473 |OrigR: 761.0 ShpR:1706.6 |X:  833.0(3177.0) AvgX100:1704.4 |AvgR:3502.8(3549.8)  4 |Ls: 0.1158 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12474 |OrigR:2369.0 ShpR:5065.4 |X: 2468.0(3177.0) AvgX100:1721.0 |AvgR:3536.7(3549.8)  5 |Ls: 0.1468 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12475 |OrigR:1532.0 ShpR:3318.7 |X: 1618.0(3177.0) AvgX100:1708.9 |AvgR:3512.0(3549.8)  6 |Ls: 0.1449 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12476 |OrigR:1855.0 ShpR:3993.5 |X: 1948.0(3177.0) AvgX100:1720.1 |AvgR:3534.9(3549.8)  7 |Ls: 0.1402 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12477 |OrigR:2669.0 ShpR:5692.4 |X: 2778.0(3177.0) AvgX100:1740.8 |AvgR:3577.4(3577.4)  0 |Ls: 0.1399 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (6/100) 177
Ep 12478 |OrigR:3068.0 ShpR:6686.3 |X: 3177.0(3177.0) AvgX100:1769.8 |AvgR:3638.7(3638.7)  0 |Ls: 0.1416 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (7/100) 178
Ep 12479 |OrigR:3030.0 ShpR:6589.0 |X: 3177.0(3177.0) AvgX100:1781.8 |AvgR:3664.0(3664.0)  0 |Ls: 0.1378 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (8/100) 179
Ep 12480 |OrigR: 645.0 ShpR:1457.0 |X:  715.0(3177.0) AvgX100:1779.6 |AvgR:3659.5(3664.0)  1 |Ls: 0.1409 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (8/100) 179
Ep 12481 |OrigR:1763.0 ShpR:3796.8 |X: 1851.0(3177.0) AvgX100:1796.0 |AvgR:3693.3(3693.3)  0 |Ls: 0.1448 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (8/100) 179
Ep 12482 |OrigR:1762.0 ShpR:3796.7 |X: 1851.0(3177.0) AvgX100:1794.6 |AvgR:3690.4(3693.3)  1 |Ls: 0.1587 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (8/100) 179
Ep 12483 |OrigR:1827.0 ShpR:3932.2 |X: 1922.0(3177.0) AvgX100:1782.1 |AvgR:3662.8(3693.3)  2 |Ls: 0.1343 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (7/100) 179
Ep 12484 |OrigR:1108.0 ShpR:2430.3 |X: 1185.0(3177.0) AvgX100:1774.0 |AvgR:3646.2(3693.3)  3 |Ls: 0.1600 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (7/100) 179
Ep 12485 |OrigR:1818.0 ShpR:3916.8 |X: 1908.0(3177.0) AvgX100:1779.4 |AvgR:3657.5(3693.3)  4 |Ls: 0.1512 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (7/100) 179
Ep 12486 |OrigR: 763.0 ShpR:1710.8 |X:  835.0(3177.0) AvgX100:1780.7 |AvgR:3660.1(3693.3)  5 |Ls: 0.1614 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (7/100) 179
Ep 12487 |OrigR: 636.0 ShpR:1445.1 |X:  706.0(3177.0) AvgX100:1780.9 |AvgR:3660.5(3693.3)  6 |Ls: 0.1426 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (7/100) 179
Ep 12488 |OrigR:1897.0 ShpR:4081.2 |X: 1989.0(3177.0) AvgX100:1774.7 |AvgR:3648.0(3693.3)  7 |Ls: 0.1505 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (7/100) 179
Ep 12489 |OrigR:3076.0 ShpR:6706.6 |X: 3177.0(3177.0) AvgX100:1799.5 |AvgR:3700.7(3700.7)  0 |Ls: 0.1371 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: Y (8/100) 180
Ep 12490 |OrigR:2374.0 ShpR:5075.4 |X: 2473.0(3177.0) AvgX100:1801.5 |AvgR:3704.9(3704.9)  0 |Ls: 0.1512 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (8/100) 180
Ep 12491 |OrigR: 934.0 ShpR:2063.4 |X: 1008.0(3177.0) AvgX100:1798.0 |AvgR:3697.7(3704.9)  1 |Ls: 0.1157 |Eps: 0.0150 |LR: 1.25e-04 |Gm: 0.950 |Fl: . (8/100) 180
